PlayerId,PlayerName,Citizenship,Date_of_birth,Position,Foot,Height_in_cm,Highest_market_value_in_gbp
9698,Stefanos Kotsolis,Greece,1979-06-05,Goalkeeper,Right,189,1580000
35934,Slobodan Rajkovic,Serbia,1989-02-03,Defender,Left,191,2250000
277335,Bruno Henrique,Brazil,1989-10-21,Midfield,Right,180,4050000
307315,Giannis Tsolakidis,Greece,1996-01-26,Attack,Right,170,135000
292621,Stelios Pozoglou,Greece,1996-01-22,Attack,Right,174,315000
254659,Georgios Ktistopoulos,Greece,1996-08-19,Attack,Right,184,45000
415859,Mateus Mendes,Brazil,1992-01-22,Defender,Left,183,90000
123497,Facundo Pereyra,Argentina,1987-09-03,Attack,Left,172,1800000
267497,Kristi Qose,Albania,1995-06-10,Midfield,Right,187,585000
292350,Anastasios Dimitriadis,Greece,1997-02-27,Attack,Both,176,180000
355751,Savvas Topalidis,Greece,1997-10-18,Defender,Right,169,180000
365247,Timotheos Tselepidis,Greece,1996-02-02,Defender,Right,184,270000
261058,Rafail Soilemezoglou,Greece,1996-03-13,Goalkeeper,Right,180,135000
37278,Zeljko Brkic,Serbia,1986-07-09,Goalkeeper,Right,198,4050000
162551,Federico Serra,Italy,1997-12-09,Attack,Left,167,135000
18958,Alejandro Dominguez,Argentina,1981-06-10,Attack,Both,175,12600000
396359,Riccardo Taccori,Italy,1998-02-15,Midfield,,170,45000
395596,Andrea Mastino,Italy,1999-09-02,Defender,Right,176,90000
130907,Yevgen Zarichnyuk,Ukraine,1989-02-03,Midfield,Left,174,180000
403718,Matias Antonini,Brazil,1998-04-09,Defender,Right,193,90000
459758,Ilya Bryukhov,Ukraine,1998-08-08,Defender,Right,185,90000
371320,Mirko Bizzi,Italy,1999-08-18,Goalkeeper,Both,184,45000
43411,Roberto Colombo,Italy,1975-08-24,Goalkeeper,Left,190,270000
355759,Alexandros Masouras,Greece,1998-03-21,Midfield,Right,185,270000
355748,Nikolaos Koliofoukas,Greece,1996-09-11,Goalkeeper,,186,90000
315310,Jairo Da Silva,Brazil,1992-05-06,Attack,Right,181,1800000
225852,Erdi Sehit,Turkey,1996-03-30,Midfield,Left,0,225000
381585,Mykhaylo Udod,Ukraine,1997-02-17,Attack,Right,183,90000
420849,Matteo Volteggi,Italy,1998-02-23,Defender,,0,45000
355492,Jorge Elias,Brazil,1991-06-05,Attack,Right,180,270000
324521,Vadym Yavorskyi,Ukraine,1994-06-26,Attack,Right,180,270000
215596,Sheriff Isa,Nigeria,1990-11-10,Attack,Left,185,540000
168856,Alvaro Rey,Spain,1989-07-11,Attack,Right,183,720000
71981,Raul Llorente,Spain,1986-04-02,Defender,Left,175,630000
44573,Kim Aabech,Denmark,1983-05-31,Attack,Left,190,1350000
171806,Mikkel Jespersen,Denmark,1991-06-11,Midfield,Right,0,270000
161244,Conor Obrien,United States,1988-10-20,Midfield,Right,177,675000
23250,Niels Lodberg,Denmark,1980-10-14,Defender,Right,189,810000
14960,Martin Albrechtsen,Denmark,1980-03-31,Defender,Both,185,7200000
114196,Elfar Freyr Helgason,Iceland,1989-07-27,Defender,Right,191,360000
50478,Jacob Berthelsen,Denmark,1986-07-04,Defender,Right,185,315000
157907,Doneil Henry,Canada,1993-04-20,Defender,Right,188,720000
355517,Troels Nielsen,Denmark,1997-05-12,Attack,,0,
15243,Tommy Bechmann,Denmark,1981-12-22,Attack,,0,1350000
182200,Emmanuel Okwi,Uganda,1992-12-25,Attack,Right,176,270000
443322,Erik Nissen,Denmark,1997-02-05,Defender,,194,315000
27565,Marin Skender,Croatia,1979-08-12,Goalkeeper,,188,1080000
102271,Matthias Maak,Austria,1992-05-12,Defender,Right,191,360000
405718,Nicolaj Laursen,Denmark,1998-05-07,Goalkeeper,,0,
40022,Thomas Dalgaard,Denmark,1984-04-13,Attack,Right,188,720000
22838,Danilo Arrieta,Denmark,1987-02-10,Attack,Both,170,360000
9775,Oleksandr Shovkovskyi,Ukraine,1975-01-02,Goalkeeper,Right,191,2930000
397544,Matteo Tobaldo,Italy,1998-04-02,Attack,Right,176,113000
162569,Josef Martinez,Venezuela,1993-05-19,Attack,Right,172,15750000
450715,Dmytro Zaikyn,Ukraine,1997-04-06,Attack,Right,185,
405197,Kader Kouakou,Cote d'Ivoire,1998-12-24,Midfield,,0,68000
61952,Danilo Silva,Brazil,1986-11-24,Defender,Right,186,4950000
153538,Andre Bjerregaard,Denmark,1991-09-03,Attack,Right,188,360000
179481,Michael Olaitan,Nigeria,1993-01-01,Attack,Both,184,2700000
28436,Ajdin Mahmutovic,Bosnia-Herzegovina,1986-04-06,Attack,Right,180,1350000
192409,Taxiarchis Fountas,Greece,1995-09-04,Attack,Both,170,3600000
284954,Angelos Kerasidis,Greece,1997-01-02,Attack,Both,176,45000
267533,Damian Gjini,Albania,1995-04-06,Attack,Right,182,270000
395595,Stefanos Mouktaris,Cyprus,1994-07-10,Defender,Right,188,360000
453483,Igor Bogach,Ukraine,1996-05-03,Attack,Right,168,
206693,Panagiotis Vosniadis,Greece,1989-07-27,Goalkeeper,Right,190,225000
387743,Lorent Callaku,Kosovo,1998-03-31,Attack,Left,179,90000
338068,Hamza Kucukkoylu,Turkey,1996-06-10,Attack,Right,182,135000
207576,Oguzhan Aydogan,Germany,1997-02-04,Attack,Right,175,90000
336248,Eslem Ozturk,Turkey,1997-12-01,Midfield,Right,177,608000
371319,Gabriel Okechukwu,Nigeria,1995-08-26,Attack,Left,188,225000
448782,Volodymyr Savoshko,Ukraine,1995-05-25,Attack,Both,174,90000
338792,Anil Tekeli,Turkey,1997-05-24,Defender,Left,0,45000
220432,Sam Lundholm,Sweden,1994-07-01,Attack,Left,176,450000
355092,Muhammed Can,Turkey,1997-06-27,Defender,,188,23000
118998,Pedro Franco,Colombia,1991-04-23,Defender,Right,184,4050000
295443,Vasilios Patsatzoglou,Greece,1994-04-10,Defender,Right,190,180000
61423,Lasse Rise,Denmark,1986-06-09,Attack,Right,178,450000
338783,Huseyin Yilmaz,Turkey,1996-01-17,Goalkeeper,Right,188,90000
55322,Rhodolfo,Brazil,1986-08-11,Defender,Right,193,5400000
53299,Kostyantyn Yaroshenko,Ukraine,1986-09-12,Attack,Both,176,1170000
250160,Dmytro Polyuganych,Ukraine,1996-06-02,Midfield,,178,90000
357338,Cristian Paz,Argentina,1995-04-24,Defender,Right,186,270000
130763,Marios Antoniadis,Cyprus,1990-05-14,Defender,Left,182,540000
471251,Sezer Yildirim,Turkey,1996-02-02,Midfield,,0,90000
42345,Giuseppe Vives,Italy,1980-07-14,Midfield,Right,178,1260000
100980,Mads Fenger,Denmark,1990-09-10,Defender,Right,185,810000
312752,Alessio Benedetti,Italy,1997-04-07,Defender,Right,188,113000
440869,Alberto Reinaudo,Italy,1998-03-22,Goalkeeper,,0,45000
99106,Emil Larsen,Denmark,1991-06-22,Attack,Both,181,1350000
506202,Casper Lykke,Denmark,1998-01-01,Defender,Right,0,45000
88269,Philip Rasmussen,Denmark,1989-01-12,Midfield,Right,183,270000
221875,Mads Nordam,Denmark,1995-05-14,Defender,Right,197,225000
373278,Jonas Elkjaer,Denmark,1997-06-05,Goalkeeper,,0,45000
199305,Patryk Wolanski,Poland,1991-08-15,Goalkeeper,,188,90000
106320,Niklas Dannevang,Denmark,1990-09-11,Goalkeeper,Right,195,270000
141704,Steve Clark,United States,1986-04-14,Goalkeeper,Right,190,810000
309847,Martin Remacle,Belgium,1997-05-16,Midfield,Right,176,113000
373898,Nicholas Pennington,Australia,1998-12-18,Midfield,Right,182,180000
337316,Edoardo Stanghellini,Italy,1997-09-12,Defender,Right,185,45000
100507,Juan Carlos Paredes,Ecuador,1987-07-08,Defender,Right,178,1800000
7520,Esteban Cambiasso,Argentina,1980-08-18,Midfield,Left,177,27900000
448537,Maksym Salamakha,Ukraine,1996-07-16,Attack,Right,182,
282280,Vadym Strashkevych,Ukraine,1994-04-21,Attack,Right,178,360000
343713,Antonis Kyriazis,Greece,1997-04-14,Attack,,183,90000
38746,Tomas Pekhart,Czech Republic,1989-05-26,Attack,Right,194,3600000
65986,Juan Diaz,Uruguay,1987-10-28,Defender,Left,181,1800000
265072,Simone Auriletto,Italy,1998-12-30,Defender,Right,188,203000
232088,Souheib Dhaflaoui,Tunisia,1996-05-08,Attack,Both,170,135000
301883,Morten Rokkedal,Denmark,1997-10-10,Defender,Left,185,90000
88647,Andreas Albers,Denmark,1990-03-23,Attack,Right,193,495000
470738,Rasmus Lysdal,Denmark,1997-07-20,Attack,,174,
113084,Konstantinos Pappas,Greece,1991-11-30,Midfield,Right,181,180000
374281,Christian Bassogog,Cameroon,1995-10-18,Attack,Left,173,3600000
69905,Emil Lyng,Denmark,1989-08-03,Attack,Right,190,630000
20843,Frank Hansen,Denmark,1983-02-23,Midfield,Right,175,675000
94288,Niels Bisp Rasmussen,Denmark,1993-09-09,Defender,Right,190,180000
94292,Kristian Faeste,Denmark,1990-03-24,Goalkeeper,Right,197,360000
48895,Jens Rinke,Denmark,1990-04-16,Goalkeeper,Right,184,225000
75422,Markus Holgersson,Sweden,1985-04-16,Defender,Right,190,900000
62451,Carsten Christensen,Denmark,1986-08-28,Goalkeeper,Right,190,180000
164145,Ivan Lucic,Austria,1995-03-23,Goalkeeper,Right,194,900000
331282,Rubio Rubin,United States,1996-03-01,Attack,,180,1350000
340736,Divine Naah,Ghana,1996-04-20,Midfield,Right,180,585000
455241,Rasmus Overgaard,Denmark,1997-08-07,Goalkeeper,,0,
62402,Martin Thomsen,Denmark,1982-08-06,Midfield,Right,183,360000
345597,Thomas Gall,Denmark,1997-01-09,Goalkeeper,Right,0,23000
132244,Dimitrios Macheras,Greece,1990-08-16,Midfield,Right,178,360000
390103,Marjus Topi,Albania,1995-10-19,Defender,Right,0,135000
26162,Athanasios Moulopoulos,Greece,1985-06-09,Defender,Right,173,540000
18947,Milhazes,Portugal,1981-03-17,Defender,Left,182,900000
13905,Edwin Ouon,Rwanda,1981-01-26,Defender,Right,187,360000
284740,Antonis Magas,Greece,1994-02-28,Defender,Left,189,225000
445256,Simos Synodinos,Greece,1997-11-05,Goalkeeper,Right,200,45000
159041,Theodoros Moschonas,Greece,1990-12-03,Goalkeeper,Left,196,225000
46260,Ilias Vouras,Greece,1988-02-20,Goalkeeper,Right,186,225000
118324,Zezinho,Guinea-Bissau,1992-09-23,Attack,Right,176,1800000
402925,Giannis Papadopoulos,Greece,1998-09-21,Goalkeeper,,183,135000
4241,Joleon Lescott,England,1982-08-16,Defender,Left,191,15300000
208446,Darko Zoric,Montenegro,1993-09-12,Attack,Left,188,630000
272785,Andriy Markovych,Ukraine,1995-06-25,Defender,Right,175,203000
39256,Sebastian Leto,Argentina,1986-08-30,Attack,Left,188,6750000
12883,Alexandros Tziolis,Greece,1985-02-13,Midfield,Right,190,2700000
293315,Nicklas Mouritsen,Denmark,1995-03-15,Defender,Left,180,315000
24633,Eduardo,Croatia,1983-02-25,Attack,Left,177,11700000
257406,Dominic Oduro,Ghana,1995-01-21,Midfield,Right,166,180000
44689,Gary Coulibaly,France,1986-03-30,Midfield,Right,183,1350000
345587,Luka Racic,Denmark,1999-05-08,Defender,Right,187,270000
21382,Rory Loy,Scotland,1988-03-19,Attack,Right,178,315000
60551,Lossemy Karaboue,Cote d'Ivoire,1988-03-18,Midfield,Right,173,3600000
277428,Zackarias Faour,Sweden,1998-01-30,Attack,Right,180,90000
203414,Christoffer Remmer,Denmark,1993-01-16,Defender,Right,182,450000
91423,Vaclav Kadlec,Czech Republic,1992-05-20,Attack,Right,181,4500000
97343,Mikkel Vestergaard,Denmark,1992-11-22,Attack,,0,315000
277069,Joe Nuttall,England,1997-01-27,Attack,Right,182,225000
255731,Wes Burns,Wales,1994-11-23,Midfield,Right,173,225000
118074,Marcos Urena,Costa Rica,1990-03-05,Attack,Right,181,1130000
15052,Thomas Kahlenberg,Denmark,1983-03-20,Midfield,Right,183,5400000
187097,Budu Zivzivadze,Georgia,1994-03-10,Attack,Both,189,720000
227901,Bruninho,Brazil,1989-09-29,Attack,Both,178,450000
193885,Robbie Muirhead,Scotland,1996-03-08,Attack,Left,191,225000
303115,Oliver Carrara,Denmark,1998-01-20,Attack,,178,45000
44717,Nicolaj Agger,Denmark,1988-10-23,Attack,Left,186,900000
331836,George Hunter,Scotland,1996-08-03,Attack,,0,45000
191258,Joe Gormley,Northern Ireland,1989-11-26,Attack,Right,183,90000
248588,Eoghan Mccawl,Northern Ireland,1996-01-31,Midfield,Right,177,
61881,Ulrik Flo,Norway,1988-10-06,Attack,Left,188,450000
39710,Tam Scobbie,Scotland,1988-03-31,Defender,Left,183,720000
475604,Dylan Bikey,France,1995-02-18,Attack,Right,180,68000
229263,Juanma Delgado,Spain,1990-11-17,Attack,Right,188,900000
126643,Seok Yeong Yun,"Korea, South",1990-02-13,Defender,Left,183,1350000
242280,Mohamed El Ouriachi,Morocco,1996-01-13,Attack,Left,180,225000
399448,Danny Jardine,Scotland,1998-01-17,Midfield,Right,0,
43745,Morgaro Gomis,Senegal,1985-07-14,Midfield,Left,175,1350000
70592,Andraz Struna,Slovenia,1989-04-23,Defender,Right,183,540000
11757,Adam Kwarasey,Ghana,1987-12-12,Goalkeeper,Right,190,1260000
216896,Aaron Lennox,Australia,1993-02-19,Goalkeeper,Right,191,68000
74762,Daniel Royer,Austria,1990-05-22,Attack,Both,177,2250000
148374,Marco Larsen,Denmark,1993-05-15,Attack,Right,179,450000
283232,Andreas Raahauge,Denmark,1997-06-29,Goalkeeper,Right,188,135000
41653,Johan Dahlin,Sweden,1986-09-08,Goalkeeper,Right,191,1800000
20852,Jesper Jorgensen,Denmark,1984-05-09,Midfield,Right,184,2250000
148345,Jeppe Andersen,Denmark,1992-12-06,Midfield,Right,178,1080000
97241,Victor Palsson,Iceland,1991-04-30,Midfield,Right,186,900000
214250,Otar Kakabadze,Georgia,1995-06-27,Defender,Right,186,900000
22487,Leon Jessen,Denmark,1986-06-11,Defender,,0,1580000
57727,Andreas Nordvik,Norway,1987-03-18,Defender,Right,187,585000
68980,Daniel Stenderup,Denmark,1989-05-31,Defender,Right,186,900000
96778,Georgios Katsikas,Greece,1990-06-14,Defender,Left,187,720000
41191,Magnus Lekven,Norway,1988-01-13,Defender,Right,177,990000
103428,Bjorn Paulsen,Denmark,1991-07-02,Defender,Right,191,900000
20865,Lars Winde,Denmark,1975-12-03,Goalkeeper,,185,360000
27612,Jeppe Curth,Denmark,1984-03-21,Attack,Right,178,2250000
23584,Mads Toppel,Denmark,1982-01-30,Goalkeeper,Right,189,315000
92741,Aleksandar Stankov,North Macedonia,1991-02-19,Attack,Right,185,360000
37527,Christian Sivebaek,Denmark,1988-02-19,Attack,Right,192,675000
79989,Serges Deble,Cote d'Ivoire,1989-10-01,Attack,Both,176,630000
12682,Neil Alexander,Scotland,1978-03-10,Goalkeeper,,185,1800000
217684,Jung Bin Park,"Korea, South",1994-02-22,Attack,,178,450000
15039,Jonas Kamper,Denmark,1983-05-03,Midfield,Right,184,1800000
255172,Alexander Jakobsen,Egypt,1994-03-18,Attack,Both,180,405000
265671,George Fochive,United States,1992-03-24,Midfield,,175,360000
102142,Mathias Wichmann,Denmark,1991-08-06,Midfield,Right,183,405000
433600,Jacob Vetter,Denmark,1998-08-05,Defender,,0,135000
469797,Simon Trier,Denmark,1998-07-06,Defender,Both,183,180000
302810,Baba Mensah,Ghana,1994-08-20,Defender,Right,190,225000
204136,Jacob Dehn,Denmark,1995-08-04,Defender,,186,225000
75637,Erik Moberg,Sweden,1986-07-05,Defender,Right,185,450000
61867,Jeroen Veldmate,Netherlands,1988-11-08,Defender,Left,191,540000
229032,Sebastian John,Denmark,1996-03-26,Goalkeeper,,188,225000
163515,Craig Storie,Scotland,1996-01-13,Midfield,Left,175,45000
181061,Walter Viitala,Finland,1992-01-09,Goalkeeper,Right,190,270000
232068,Michael Duffy,Northern Ireland,1994-07-28,Attack,Right,180,180000
61666,Henrik Ojamaa,Estonia,1991-05-20,Attack,Right,176,630000
303157,Jacob Pryts,Denmark,1998-06-25,Goalkeeper,Left,191,180000
295040,Calvin Colquhoun,Scotland,1996-07-25,Midfield,,0,
95949,Nick Ross,Scotland,1991-11-11,Midfield,Right,180,405000
95986,Nicky Low,Scotland,1992-01-06,Midfield,Left,168,158000
294225,Ian Smith,Scotland,1998-05-08,Attack,Left,0,
272708,Marc Klok,Indonesia,1993-04-20,Midfield,Right,177,428000
315965,Sam Dryden,Scotland,1996-09-12,Defender,Right,180,45000
321161,Conor Quigley,Northern Ireland,1997-12-04,Defender,Left,173,
322812,Matty Smyth,Northern Ireland,1998-05-08,Defender,,184,
295026,Matty Allan,Scotland,1996-01-17,Defender,Right,180,45000
13932,James Mcpake,Northern Ireland,1984-06-24,Defender,Right,189,495000
89643,Kevin Gomis,France,1989-01-20,Defender,Right,186,810000
189186,Alim Ozturk,Turkey,1992-11-17,Defender,Right,191,450000
28809,Willo Flood,Ireland,1985-04-10,Midfield,Right,168,900000
169573,Sam Nicholson,Scotland,1995-01-20,Midfield,Left,175,698000
209582,Robbie Buchanan,Scotland,1996-02-23,Attack,Right,178,68000
319303,Clive Smith,Wales,1997-12-12,Defender,Right,0,45000
41726,Michael Coulson,England,1988-04-04,Attack,Right,178,270000
12569,Paul Gallacher,Scotland,1979-08-16,Goalkeeper,,183,675000
291065,Connor Mclaren,Scotland,1997-02-20,Attack,Right,0,45000
22176,Christian Keller,Denmark,1980-08-17,Midfield,Right,184,1080000
248958,Andy Black,Scotland,1995-09-20,Midfield,Right,178,
95990,Gilli Rolantsson,Faroe Islands,1992-08-11,Defender,Right,187,450000
323957,Yordi Teijsse,Netherlands,1992-07-19,Attack,Right,185,68000
115028,Richard Roy,Trinidad and Tobago,1987-10-10,Attack,,184,45000
73013,Pierre Michel Lasogga,Germany,1991-12-15,Attack,Right,189,10800000
241307,Finn Porath,Germany,1997-02-23,Attack,Right,180,495000
224499,Dren Feka,Kosovo,1997-06-09,Midfield,Left,183,180000
130616,Igor Rossi,Brazil,1989-03-10,Defender,Left,189,1620000
123189,Mounir Bouziane,France,1991-02-05,Attack,Both,183,270000
297241,Liam Burt,Scotland,1999-02-01,Midfield,Right,173,90000
292269,In Hyeok Park,"Korea, South",1995-12-29,Attack,Right,187,360000
315256,Mike Feigenspan,Germany,1995-08-05,Attack,Right,180,180000
89718,Eduardo Vargas,Chile,1989-11-20,Attack,Right,174,9900000
227084,Benedikt Gimber,Germany,1997-02-19,Midfield,Left,187,1350000
237113,John Patrick Strauss,Philippines,1996-01-28,Defender,Right,178,630000
293063,Kamil Wojtkowski,Poland,1998-02-26,Attack,Both,173,315000
117478,Marnon Busch,Germany,1994-12-08,Defender,Right,182,1130000
196822,Ken Gipson,Germany,1996-02-24,Defender,Right,178,180000
1277,Clemens Fritz,Germany,1980-12-07,Defender,Right,183,6300000
89542,Janek Sternberg,Germany,1992-10-19,Defender,Left,182,675000
168678,Marvin Schulz,Germany,1995-01-15,Midfield,Right,186,1800000
169416,Matt Crooks,England,1994-01-20,Midfield,Right,191,900000
117476,Levent Aycicek,Germany,1994-02-14,Attack,Right,169,900000
99463,Rob Kiernan,Ireland,1991-01-13,Defender,Right,186,405000
4277,Philippe Senderos,Switzerland,1985-02-14,Defender,Right,189,8730000
48254,Matt Gilks,Scotland,1982-06-04,Goalkeeper,Right,185,1350000
196836,Devante Parker,Germany,1996-03-16,Attack,Right,175,720000
217593,Todor Nedelev,Bulgaria,1993-02-07,Attack,Left,176,2700000
196791,Lukas Watkowiak,Germany,1996-03-06,Goalkeeper,Right,197,180000
90489,Santiago Garcia,Argentina,1988-07-08,Defender,Left,191,2700000
188010,Nils Rutten,Germany,1995-07-20,Defender,Both,184,135000
51168,Jens Hegeler,Germany,1988-01-22,Midfield,,0,2700000
93818,Marcus Mlynikowski,Germany,1992-07-06,Defender,Left,180,180000
25812,Emir Spahic,Bosnia-Herzegovina,1980-08-18,Defender,,0,4950000
124352,Oliver Oschkenat,Germany,1993-12-22,Defender,Left,192,90000
226009,Cleber Reis,Brazil,1990-12-05,Defender,Right,186,2700000
172168,Florian Kohls,Germany,1995-04-03,Midfield,Right,174,135000
293744,Ross Lyon,Scotland,1998-03-26,Defender,Right,176,
281804,Sean Mckirdy,Scotland,1998-04-12,Midfield,Right,170,68000
245960,Jack Breslin,Scotland,1997-04-06,Defender,Right,185,45000
121312,Blair Adams,England,1991-09-08,Defender,Left,178,113000
330173,Jordan Mcgregor,Scotland,1997-03-18,Defender,Right,188,45000
13583,Clint Hill,England,1978-10-19,Defender,Left,183,1130000
191792,Craig Watson,Scotland,1995-02-13,Defender,Right,183,45000
77569,Danny Seaborne,England,1987-03-05,Defender,Left,183,270000
229268,Jesus Garcia Tena,Spain,1990-06-07,Defender,Left,190,360000
120985,Robbie Thomson,Scotland,1993-03-07,Goalkeeper,Right,188,180000
14736,Martin Canning,Scotland,1981-12-03,Defender,Right,191,450000
37700,Alan Martin,Scotland,1989-01-01,Goalkeeper,Left,185,180000
273824,Ousman Manneh,The Gambia,1997-03-10,Attack,Right,189,450000
161072,Baris Atik,Turkey,1995-01-09,Attack,Right,169,720000
105691,Gramoz Kurtaj,Kosovo,1991-04-30,Attack,Both,183,225000
101954,Antons Kurakins,Latvia,1990-01-01,Defender,Left,184,383000
153628,Lukas Frode,Germany,1995-01-23,Midfield,Right,192,810000
16474,Alexander Baumjohann,Germany,1987-01-23,Attack,Right,178,2250000
223431,Juwon Oshaniwa,Nigeria,1990-09-14,Defender,Left,184,270000
46111,Joe Garner,England,1988-04-12,Attack,Right,178,1350000
297270,Ben Reilly,Scotland,1997-08-20,Midfield,Right,180,45000
244930,Hikmet Ciftci,Turkey,1998-03-10,Midfield,Left,177,248000
189073,Marcel Hartel,Germany,1996-01-19,Midfield,Both,177,2520000
61583,Eunan Okane,Ireland,1990-07-10,Midfield,Right,168,1350000
63482,Sven Bacher,Germany,1988-09-28,Goalkeeper,Right,188,68000
95808,Jonathan Franks,England,1990-04-08,Attack,Left,174,675000
261943,Enis Bunjaki,Kosovo,1997-10-17,Attack,Right,185,90000
49655,Rickie Lambert,England,1982-02-16,Attack,Right,187,4500000
463695,Keelan Oconnell,England,1999-11-30,Midfield,,0,
255703,Harry Cornick,England,1995-04-09,Attack,,180,810000
493607,Matt Worthington,England,1997-12-18,Midfield,,0,
270027,Frank Ronstadt,Germany,1997-07-21,Defender,Right,179,315000
463694,Ollie Harfield,England,1998-01-09,Defender,Left,0,
265176,Phil Neumann,Germany,1997-07-08,Defender,Right,192,675000
265159,Joshua Bitter,Germany,1997-01-01,Defender,Right,185,270000
27800,Atsuto Uchida,Japan,1988-03-27,Defender,Right,176,8100000
168063,Filip Mladenovic,Serbia,1991-08-15,Defender,Left,180,2700000
237732,Leandro Putaro,Germany,1997-01-07,Attack,Left,187,360000
416621,Jordan Lee,England,1996-12-31,Defender,Right,178,
227967,Francisco Rodriguez,Switzerland,1995-09-14,Attack,Right,176,810000
94559,Nils Quaschner,Germany,1994-04-22,Attack,Right,184,450000
189283,Carlos Ascues,Peru,1992-06-19,Midfield,Right,187,495000
38440,Christian Trasch,Germany,1987-09-01,Midfield,Right,180,10800000
8317,Marcel Schafer,Germany,1984-06-07,Defender,Left,184,6750000
158055,Moritz Sprenger,Germany,1995-02-22,Defender,,0,180000
365383,Lewis Morrison,Scotland,1999-03-12,Attack,,0,
158049,Hendrik Hansen,Germany,1994-11-04,Defender,Right,195,225000
207580,Amara Conde,Germany,1997-01-06,Midfield,Right,173,405000
63223,Josh Magennis,Northern Ireland,1990-08-15,Attack,Right,188,675000
13979,Ashkan Dejagah,Iran,1986-07-05,Attack,Right,181,4500000
177185,Souleymane Coulibaly,Cote d'Ivoire,1994-12-26,Attack,Right,172,720000
399264,Josh Umerah,England,1997-03-08,Attack,Right,185,45000
216718,Florent Bojaj,Albania,1996-04-13,Attack,Left,185,270000
236499,George Green,England,1996-01-02,Attack,Left,183,135000
170514,Marc Brasnic,Croatia,1996-10-21,Attack,Both,184,225000
257536,Martin Smith,England,1995-10-02,Midfield,Right,178,68000
307277,Mark Waddington,England,1996-10-11,Midfield,Right,0,45000
307419,Charlee Adams,England,1995-02-16,Midfield,,180,68000
450706,Taylor Queen,Scotland,1998-09-24,Defender,Right,0,
359205,Jamie Cobain,England,1996-11-11,Defender,Right,0,45000
356120,Dapo Kayode,England,1992-09-30,Defender,Right,181,68000
387667,Scott Mclean,Scotland,1997-08-30,Midfield,Right,178,
158786,Luke Hendrie,England,1994-08-27,Defender,Right,187,225000
134422,Callum Mcfadzean,Scotland,1994-01-16,Defender,Left,181,68000
284762,Jonathan Burn,England,1995-01-08,Defender,Right,185,90000
353108,Bruno Henrique,Brazil,1990-12-30,Attack,Right,184,5850000
48373,Karleigh Osborne,England,1988-03-19,Defender,Right,188,270000
13431,Nathan Tyson,England,1982-05-04,Attack,Left,183,1130000
196717,Oliver Davies,Wales,1994-12-31,Goalkeeper,,184,45000
139278,Luca Zander,Germany,1995-08-09,Defender,Right,183,540000
111900,Ju Ho Park,"Korea, South",1987-01-16,Defender,Left,176,2250000
104220,Hendrik Bonmann,Germany,1994-01-22,Goalkeeper,Right,194,225000
